id,customer_id,item_id,seller_id,good_id,seller_raiting,payment_type,bonus,date
1488,31,5,33,30,4,cashless payment,32,2024-01-03
1489,122,27,93,185,2,cashless payment,7,2024-01-06
1490,688,62,132,123,3,cashless payment,9,2024-01-15
1491,573,83,140,165,5,cash payment,43,2024-01-02
1492,204,17,141,92,4,in installments,14,2024-01-29
1493,29,60,82,128,5,cashless payment,4,2024-01-01
1494,293,24,48,83,3,cashless payment,33,2024-01-09
1495,21,99,124,111,1,cash payment,5,2024-01-05
1496,398,25,145,44,4,cash payment,43,2024-01-25
1497,685,5,187,152,3,in installments,13,2024-01-27
1498,906,20,165,75,4,in installments,45,2024-01-17
1499,611,70,58,80,4,in installments,20,2024-01-04
1500,260,43,73,1,4,cash payment,41,2024-01-26
1501,728,69,170,173,1,cash payment,33,2024-01-24
1502,201,16,180,134,1,cashless payment,48,2024-01-21
1503,372,85,105,57,2,in installments,42,2024-01-23
1504,688,35,177,7,2,in installments,5,2024-01-15
1505,249,88,47,89,3,cashless payment,35,2024-01-11
1506,389,97,85,186,4,in installments,0,2024-01-21
1507,385,46,10,199,2,cashless payment,6,2024-01-23
1508,747,13,73,56,2,cashless payment,20,2024-01-29
1509,76,98,122,95,4,cashless payment,0,2024-01-23
1510,219,64,96,198,1,in installments,1,2024-01-22
1511,731,28,40,40,1,in installments,26,2024-01-23
1512,649,20,151,59,2,cashless payment,18,2024-01-16
1513,789,95,77,115,2,in installments,23,2024-01-24
1514,828,97,196,196,4,cash payment,38,2024-01-22
1515,634,65,198,199,2,cash payment,46,2024-01-07
1516,502,20,82,104,2,cashless payment,24,2024-01-27
1517,618,21,185,182,4,cash payment,13,2024-01-26
1518,382,29,30,120,4,cash payment,34,2024-01-28
1519,642,54,169,134,5,cash payment,1,2024-01-29
1520,878,5,193,62,5,cashless payment,30,2024-01-19
1521,193,23,56,72,3,cash payment,44,2024-01-28
1522,895,23,60,70,4,in installments,26,2024-01-24
1523,358,20,146,46,1,in installments,39,2024-01-08
1524,244,8,15,152,5,in installments,48,2024-01-11
1525,570,25,13,114,2,in installments,21,2024-01-05
1526,840,65,41,86,4,cash payment,20,2024-01-14
1527,128,71,63,188,1,in installments,41,2024-01-26
1528,803,60,153,151,2,cashless payment,44,2024-01-20
1529,936,72,152,138,4,cashless payment,21,2024-01-03
1530,285,85,200,67,3,in installments,15,2024-01-21
1531,127,34,62,35,4,in installments,35,2024-01-02
1532,590,72,41,165,4,cash payment,17,2024-01-08
1533,414,8,190,44,3,in installments,4,2024-01-15
1534,168,28,72,98,4,in installments,7,2024-01-09
1535,711,4,192,133,4,cash payment,20,2024-01-20
1536,107,99,136,115,2,cashless payment,23,2024-01-14
1537,241,8,76,39,3,cash payment,31,2024-01-14
1538,860,85,27,40,3,in installments,17,2024-01-14
1539,695,44,15,124,4,cashless payment,21,2024-01-07
1540,890,33,19,88,5,cashless payment,18,2024-01-25
1541,269,60,115,79,1,cashless payment,14,2024-01-18
1542,726,90,139,157,3,in installments,35,2024-01-10
1543,151,39,128,16,3,cash payment,3,2024-01-11
1544,377,23,129,70,2,in installments,30,2024-01-02
1545,540,5,140,193,3,cash payment,23,2024-01-13
1546,206,8,146,187,1,cashless payment,32,2024-01-02
1547,322,100,62,133,2,in installments,24,2024-01-27
1548,934,92,3,67,2,cash payment,8,2024-01-07
1549,369,57,127,19,3,cash payment,8,2024-01-18
1550,932,73,118,157,2,cash payment,44,2024-01-04
1551,249,70,175,155,2,cash payment,48,2024-01-14
1552,526,25,44,94,3,cashless payment,21,2024-01-04
1553,272,23,174,101,4,cashless payment,16,2024-01-08
1554,721,5,7,33,2,cash payment,48,2024-01-17
1555,201,53,17,32,5,cashless payment,13,2024-01-21
1556,598,96,55,81,2,cashless payment,33,2024-01-30
1557,463,31,64,109,5,in installments,11,2024-01-08
1558,709,26,168,68,5,in installments,49,2024-01-17
1559,973,7,173,189,3,in installments,37,2024-01-30
1560,673,100,53,129,3,cash payment,11,2024-01-20
1561,597,24,44,177,2,in installments,36,2024-01-26
1562,686,89,145,98,4,in installments,43,2024-01-06
1563,918,1,15,88,3,cash payment,21,2024-01-01
1564,919,54,26,2,1,in installments,7,2024-01-08
1565,397,67,6,98,2,in installments,38,2024-01-15
1566,868,38,53,108,5,in installments,40,2024-01-23
1567,88,28,117,4,1,cashless payment,43,2024-01-03
1568,404,34,107,197,5,in installments,0,2024-01-28
1569,981,64,64,138,2,cashless payment,41,2024-01-19
1570,301,26,126,120,1,cash payment,33,2024-01-23
1571,78,97,122,23,3,cash payment,2,2024-01-25
1572,490,31,108,105,2,cash payment,8,2024-01-17
1573,989,72,143,191,4,cash payment,30,2024-01-15
1574,798,84,50,44,5,in installments,15,2024-01-23
1575,262,67,21,150,3,cashless payment,35,2024-01-26
1576,436,51,174,136,2,cash payment,19,2024-01-23
1577,268,61,46,45,3,cashless payment,21,2024-01-05
1578,832,71,158,109,4,cashless payment,50,2024-01-22
1579,403,96,61,153,4,cashless payment,17,2024-01-21
1580,187,76,121,107,2,in installments,7,2024-01-05
1581,142,39,27,88,5,in installments,46,2024-01-21
1582,741,65,117,42,3,in installments,40,2024-01-29
1583,147,89,83,68,4,cash payment,48,2024-01-26
1584,522,37,196,156,3,cash payment,20,2024-01-24
1585,426,56,58,133,2,cash payment,39,2024-01-17
1586,272,20,53,152,2,cash payment,13,2024-01-05
1587,664,86,131,153,3,cashless payment,7,2024-01-02
1588,407,79,126,34,3,in installments,43,2024-01-15
1589,888,24,148,119,3,cash payment,49,2024-01-28
1590,883,52,42,189,2,in installments,40,2024-01-17
1591,784,9,80,141,4,in installments,19,2024-01-17
1592,408,85,78,195,1,cashless payment,10,2024-01-23
1593,868,100,140,110,1,cash payment,35,2024-01-04
1594,950,3,110,51,5,in installments,42,2024-01-25
1595,601,87,44,83,3,in installments,38,2024-01-08
1596,823,53,19,145,5,cash payment,36,2024-01-01
1597,981,46,60,113,2,cashless payment,0,2024-01-20
1598,82,28,50,45,4,cash payment,36,2024-01-09
1599,643,41,38,114,2,cash payment,9,2024-01-30
1600,947,78,82,22,2,in installments,34,2024-01-22
1601,928,71,32,36,3,cashless payment,26,2024-01-07
1602,352,3,195,164,4,in installments,41,2024-01-17
1603,103,73,190,30,2,cash payment,46,2024-01-02
1604,493,81,69,41,2,cashless payment,11,2024-01-24
1605,979,25,154,9,3,in installments,49,2024-01-12
1606,414,69,24,82,3,cash payment,23,2024-01-17
1607,809,86,16,115,2,cashless payment,32,2024-01-24
1608,1000,73,114,47,3,cash payment,38,2024-01-03
1609,68,11,168,178,3,cashless payment,39,2024-01-02
1610,70,77,192,17,5,in installments,30,2024-01-24
1611,391,34,42,15,4,in installments,36,2024-01-11
1612,944,94,52,188,4,in installments,34,2024-01-24
1613,86,53,13,1,2,cash payment,36,2024-01-16
1614,176,88,94,35,3,in installments,6,2024-01-01
1615,271,88,112,51,3,cash payment,1,2024-01-22
1616,472,90,145,40,1,cash payment,25,2024-01-24
1617,130,80,112,113,3,in installments,15,2024-01-07
1618,394,65,143,195,3,in installments,5,2024-01-13
1619,861,88,50,116,4,cashless payment,22,2024-01-27
1620,75,63,117,102,5,in installments,6,2024-01-01
1621,242,40,149,79,1,cash payment,39,2024-01-17
1622,179,40,171,52,5,cashless payment,36,2024-01-10
1623,407,39,85,148,3,cashless payment,7,2024-01-02
1624,928,52,129,186,5,cashless payment,34,2024-01-19
1625,792,31,157,58,3,cashless payment,31,2024-01-10
1626,524,32,81,19,5,cash payment,33,2024-01-17
1627,310,92,138,163,3,cash payment,41,2024-01-02
1628,917,63,156,112,2,in installments,20,2024-01-10
1629,946,96,4,7,1,cashless payment,24,2024-01-13
1630,845,73,194,142,4,cash payment,6,2024-01-24
1631,829,32,179,25,2,cashless payment,20,2024-01-07
1632,872,28,163,13,5,in installments,27,2024-01-22
1633,601,24,107,80,1,cash payment,27,2024-01-06
1634,506,51,143,156,2,cashless payment,29,2024-01-18
1635,815,15,197,130,1,cash payment,23,2024-01-20
1636,541,80,12,151,5,cashless payment,29,2024-01-06
1637,52,89,100,118,4,cash payment,3,2024-01-03
1638,959,60,126,37,5,in installments,12,2024-01-26
1639,843,79,182,66,2,cash payment,40,2024-01-13
1640,9,83,72,171,5,cashless payment,38,2024-01-27
1641,269,17,141,102,2,cashless payment,22,2024-01-08
1642,658,42,144,74,2,cash payment,20,2024-01-21
1643,499,52,58,16,3,cash payment,32,2024-01-28
1644,428,83,141,80,3,in installments,15,2024-01-24
1645,863,92,26,133,4,cash payment,16,2024-01-17
1646,520,79,165,17,3,in installments,41,2024-01-04
1647,458,61,180,49,1,in installments,26,2024-01-08
1648,14,24,165,101,3,in installments,22,2024-01-30
1649,786,2,85,89,4,cash payment,19,2024-01-29
1650,329,79,24,172,5,cash payment,18,2024-01-15
1651,280,75,193,24,2,cash payment,48,2024-01-22
1652,119,46,91,39,2,cashless payment,44,2024-01-18
1653,950,27,185,71,2,cashless payment,47,2024-01-24
1654,622,94,55,62,3,cashless payment,45,2024-01-06
1655,378,35,188,51,3,in installments,46,2024-01-16
1656,111,27,148,185,1,cashless payment,12,2024-01-19
1657,681,30,118,88,4,cash payment,11,2024-01-30
1658,159,62,112,36,5,cash payment,22,2024-01-21
1659,49,89,4,22,1,cashless payment,27,2024-01-09
1660,581,96,171,61,5,cashless payment,47,2024-01-30
1661,953,21,115,31,1,cashless payment,47,2024-01-13
1662,917,76,59,54,5,cash payment,33,2024-01-11
1663,3,93,52,24,2,cashless payment,17,2024-01-01
1664,329,91,170,64,3,cashless payment,48,2024-01-26
1665,704,82,10,173,2,in installments,38,2024-01-10
1666,240,38,145,50,5,in installments,8,2024-01-29
1667,109,4,31,96,5,in installments,48,2024-01-07
1668,177,79,54,141,4,in installments,31,2024-01-04
1669,53,80,87,96,4,in installments,8,2024-01-19
1670,148,51,82,63,5,cash payment,45,2024-01-13
1671,710,65,69,123,3,cashless payment,1,2024-01-26
1672,529,67,99,143,4,cashless payment,13,2024-01-18
1673,725,79,86,177,3,cashless payment,47,2024-01-14
1674,616,19,133,20,3,cash payment,31,2024-01-11
1675,482,23,91,89,5,cashless payment,10,2024-01-10
1676,649,4,5,24,3,cashless payment,43,2024-01-02
1677,866,63,128,106,2,cashless payment,9,2024-01-22
1678,536,65,166,190,2,cashless payment,40,2024-01-26
1679,681,5,130,40,5,in installments,47,2024-01-18
1680,129,9,175,83,1,cash payment,25,2024-01-21
1681,709,66,88,128,3,in installments,13,2024-01-27
1682,93,7,51,15,4,in installments,12,2024-01-13
1683,195,21,144,125,5,cashless payment,27,2024-01-27
1684,542,33,127,57,1,cashless payment,19,2024-01-24
1685,401,3,104,93,4,cash payment,49,2024-01-05
1686,352,54,6,54,1,cash payment,49,2024-01-12
1687,997,91,87,71,5,cash payment,44,2024-01-01
1688,904,43,192,39,5,cashless payment,27,2024-01-26
1689,597,55,61,128,4,cash payment,40,2024-01-28
1690,308,19,146,118,3,cash payment,18,2024-01-16
1691,645,45,117,6,3,cashless payment,37,2024-01-18
1692,911,6,142,187,2,cash payment,6,2024-01-06
1693,384,20,140,120,2,in installments,31,2024-01-08
1694,324,83,120,57,3,cash payment,38,2024-01-19
1695,1,77,131,104,1,cashless payment,20,2024-01-21
1696,198,73,173,85,1,cash payment,36,2024-01-16
1697,341,50,148,64,2,in installments,26,2024-01-19
1698,68,29,18,129,4,cash payment,22,2024-01-17
1699,697,97,161,181,1,in installments,11,2024-01-09
1700,494,82,17,24,1,cash payment,11,2024-01-20
1701,811,6,134,115,1,cashless payment,23,2024-01-26
1702,153,21,49,149,4,cash payment,36,2024-01-19
1703,985,16,23,112,3,cash payment,44,2024-01-21
1704,616,13,186,29,4,cash payment,7,2024-01-10
1705,737,75,118,12,3,cashless payment,41,2024-01-18
1706,659,80,21,139,2,cashless payment,13,2024-01-19
1707,73,57,128,42,1,in installments,45,2024-01-12
1708,75,53,18,68,2,cashless payment,3,2024-01-05
1709,992,78,138,101,5,in installments,1,2024-01-17
1710,695,61,128,168,4,cash payment,30,2024-01-21
1711,294,76,1,156,5,in installments,34,2024-01-02
1712,807,53,108,99,4,cash payment,49,2024-01-02
1713,455,23,15,100,4,cashless payment,17,2024-01-17
1714,582,57,177,193,1,cashless payment,38,2024-01-30
1715,447,72,11,132,3,cash payment,28,2024-01-15
1716,875,4,93,66,2,cashless payment,50,2024-01-30
1717,518,35,67,18,1,cash payment,48,2024-01-24
1718,6,33,82,86,5,cash payment,9,2024-01-07
1719,713,67,152,63,5,in installments,30,2024-01-19
1720,883,40,60,1,3,cash payment,49,2024-01-26
1721,168,74,18,98,3,cashless payment,10,2024-01-15
1722,299,58,146,124,2,cashless payment,27,2024-01-11
1723,695,81,187,153,4,cash payment,27,2024-01-11
1724,245,71,145,107,5,in installments,20,2024-01-09
1725,257,83,79,30,5,in installments,42,2024-01-22
1726,573,87,135,120,4,cashless payment,21,2024-01-20
1727,3,72,33,24,5,cashless payment,49,2024-01-25
1728,137,8,172,47,4,cashless payment,20,2024-01-16
1729,417,38,148,42,5,cash payment,4,2024-01-09
1730,324,34,111,132,4,cash payment,35,2024-01-23
1731,571,97,37,135,1,cash payment,45,2024-01-11
1732,159,61,154,24,2,cash payment,38,2024-01-17
1733,668,31,99,145,1,in installments,21,2024-01-19
1734,602,59,66,73,2,in installments,2,2024-01-17
1735,943,92,166,73,5,cash payment,33,2024-01-21
1736,940,59,137,56,3,cashless payment,37,2024-01-23
1737,891,69,162,127,4,cash payment,10,2024-01-16
1738,505,80,74,65,3,cash payment,20,2024-01-20
1739,736,47,158,15,2,in installments,24,2024-01-18
1740,828,4,88,67,3,cash payment,3,2024-01-17
1741,600,7,2,168,2,in installments,31,2024-01-24
1742,231,55,147,50,5,cash payment,44,2024-01-16
1743,983,72,18,196,5,cash payment,36,2024-01-01
1744,591,55,43,174,2,cash payment,50,2024-01-07
1745,678,46,179,47,1,in installments,45,2024-01-19
1746,869,56,101,196,4,in installments,11,2024-01-23
1747,957,6,126,200,3,cash payment,25,2024-01-29
1748,64,68,125,83,2,cash payment,26,2024-01-21
1749,999,19,12,101,4,in installments,41,2024-01-09
1750,780,82,48,117,4,in installments,12,2024-01-15
1751,658,36,142,190,4,in installments,17,2024-01-14
1752,67,72,101,174,1,cash payment,37,2024-01-25
1753,983,71,200,45,4,in installments,4,2024-01-26
1754,816,82,41,67,4,cashless payment,33,2024-01-25
1755,620,61,105,164,5,cash payment,32,2024-01-03
1756,913,8,11,154,5,cashless payment,18,2024-01-15
1757,54,11,122,21,2,cashless payment,40,2024-01-19
1758,923,77,118,32,4,cash payment,18,2024-01-10
1759,593,12,5,158,3,in installments,27,2024-01-04
1760,463,68,120,172,4,cash payment,50,2024-01-11
1761,562,40,190,178,2,cash payment,40,2024-01-14
1762,15,56,19,65,1,cashless payment,21,2024-01-21
1763,381,14,76,178,2,in installments,6,2024-01-15
1764,821,4,156,99,1,in installments,45,2024-01-18
1765,543,67,78,167,5,in installments,24,2024-01-26
1766,705,7,142,147,4,cashless payment,9,2024-01-27
1767,370,16,98,169,5,in installments,9,2024-01-29
1768,535,43,29,82,2,cash payment,31,2024-01-03
1769,226,71,7,131,2,in installments,3,2024-01-04
1770,363,85,4,30,2,cash payment,6,2024-01-06
1771,236,8,76,192,4,in installments,30,2024-01-16
1772,80,92,95,97,1,cashless payment,46,2024-01-16
1773,128,25,169,27,3,cash payment,29,2024-01-10
1774,882,42,54,62,1,cashless payment,4,2024-01-22
1775,443,17,175,170,4,cash payment,32,2024-01-09
1776,181,1,61,13,4,cashless payment,23,2024-01-15
1777,425,2,80,109,2,in installments,12,2024-01-26
1778,966,38,148,127,4,cashless payment,30,2024-01-15
1779,941,59,146,197,2,in installments,36,2024-01-03
1780,889,75,166,120,3,in installments,39,2024-01-24
1781,352,45,54,129,4,cash payment,40,2024-01-19
1782,628,11,46,97,3,cash payment,0,2024-01-04
1783,699,13,190,43,1,cashless payment,13,2024-01-24
1784,363,95,150,184,4,cashless payment,11,2024-01-07
1785,85,69,168,72,5,cashless payment,36,2024-01-15
1786,731,69,195,120,1,cashless payment,19,2024-01-29
1787,670,29,90,51,5,cashless payment,47,2024-01-30
1788,7,26,142,169,2,cashless payment,16,2024-01-18
1789,408,97,85,10,3,cashless payment,45,2024-01-19
1790,250,58,96,151,1,cash payment,45,2024-01-02
1791,180,76,20,144,2,in installments,37,2024-01-16
1792,711,37,30,111,2,cash payment,26,2024-01-19
1793,745,47,22,114,1,in installments,39,2024-01-08
1794,498,98,62,14,1,cashless payment,7,2024-01-18
1795,703,33,71,145,3,in installments,15,2024-01-06
1796,394,41,22,144,4,in installments,0,2024-01-07
1797,494,46,44,107,1,cashless payment,7,2024-01-28
1798,505,92,111,67,5,in installments,19,2024-01-16
1799,610,48,69,120,2,cashless payment,34,2024-01-15
1800,106,2,65,71,4,cash payment,38,2024-01-10
1801,431,14,18,185,2,in installments,43,2024-01-07
1802,903,37,44,143,3,in installments,47,2024-01-30
1803,129,45,26,108,2,cashless payment,42,2024-01-28
1804,123,100,139,183,4,cashless payment,46,2024-01-14
1805,887,3,52,72,2,cashless payment,4,2024-01-26
1806,186,42,64,184,2,cashless payment,29,2024-01-06
1807,321,30,80,75,2,in installments,8,2024-01-02
1808,160,18,80,152,2,cashless payment,35,2024-01-27
1809,808,31,105,83,2,in installments,3,2024-01-21
1810,82,65,7,39,5,cash payment,36,2024-01-01
1811,210,55,101,62,3,in installments,29,2024-01-15
1812,852,21,80,157,4,cash payment,15,2024-01-24
1813,114,48,10,15,1,in installments,45,2024-01-26
1814,652,49,88,138,4,cashless payment,3,2024-01-25
1815,277,1,188,57,1,in installments,39,2024-01-26
1816,670,68,58,149,5,cash payment,5,2024-01-20
1817,831,9,4,49,4,in installments,11,2024-01-13
1818,364,8,97,137,3,cashless payment,40,2024-01-14
1819,145,22,190,100,5,cashless payment,37,2024-01-11
1820,174,4,120,76,1,cash payment,43,2024-01-10
1821,885,30,191,148,5,cash payment,3,2024-01-26
1822,61,45,31,60,4,in installments,37,2024-01-16
1823,364,48,32,186,3,cash payment,24,2024-01-16
1824,493,100,99,23,1,in installments,10,2024-01-15
1825,317,73,128,161,4,cashless payment,21,2024-01-07
1826,165,90,49,180,4,cash payment,6,2024-01-04
1827,19,7,141,183,5,in installments,33,2024-01-16
1828,794,98,17,96,4,in installments,32,2024-01-09
1829,516,68,71,199,4,in installments,21,2024-01-09
1830,731,57,50,105,1,cashless payment,42,2024-01-09
1831,226,4,29,118,1,in installments,35,2024-01-04
1832,884,75,49,64,5,cash payment,3,2024-01-16
1833,1000,29,4,111,3,cashless payment,31,2024-01-17
1834,578,2,31,166,5,cash payment,42,2024-01-01
1835,459,48,34,99,5,cash payment,10,2024-01-12
1836,408,50,37,185,3,cash payment,9,2024-01-16
1837,881,48,106,195,3,cash payment,9,2024-01-27
1838,871,11,199,37,4,cash payment,8,2024-01-09
1839,513,13,1,189,3,in installments,33,2024-01-21
1840,720,97,20,169,4,cash payment,10,2024-01-07
1841,423,75,22,108,1,cash payment,38,2024-01-30
1842,712,4,57,185,2,cashless payment,13,2024-01-23
1843,369,99,40,196,3,cashless payment,23,2024-01-09
1844,631,11,33,180,1,cash payment,19,2024-01-12
1845,902,72,193,162,1,cash payment,41,2024-01-17
1846,174,28,31,151,5,cash payment,27,2024-01-10
1847,665,38,161,192,4,in installments,42,2024-01-07
1848,878,89,107,78,2,in installments,28,2024-01-28
1849,961,37,44,12,2,cashless payment,5,2024-01-05
1850,875,77,193,182,3,cashless payment,45,2024-01-23
1851,832,57,147,183,4,in installments,34,2024-01-06
1852,685,20,88,197,2,in installments,46,2024-01-06
1853,357,9,77,51,2,cash payment,11,2024-01-28
1854,333,18,95,155,3,cashless payment,6,2024-01-25
1855,490,68,136,34,1,cashless payment,36,2024-01-14
1856,79,45,33,166,4,cash payment,32,2024-01-04
1857,663,94,151,114,5,cash payment,31,2024-01-13
1858,552,15,137,153,4,in installments,9,2024-01-19
1859,122,94,54,63,3,in installments,4,2024-01-16
1860,960,80,75,11,3,in installments,44,2024-01-08
1861,495,86,5,182,2,cashless payment,30,2024-01-16
1862,58,23,4,111,4,in installments,24,2024-01-30
1863,817,79,19,51,4,cashless payment,28,2024-01-12
1864,507,48,54,200,2,cash payment,9,2024-01-12
1865,31,18,78,91,3,cashless payment,45,2024-01-25
1866,991,20,80,94,4,cashless payment,10,2024-01-17
1867,470,29,10,20,3,cashless payment,2,2024-01-27
1868,787,87,13,194,3,in installments,12,2024-01-05
1869,836,65,157,165,4,cashless payment,28,2024-01-17
1870,109,35,38,76,2,cash payment,27,2024-01-23
1871,733,68,100,28,2,cash payment,22,2024-01-05
1872,92,45,108,60,3,in installments,21,2024-01-09
1873,838,98,26,83,5,cash payment,23,2024-01-27
1874,307,1,173,133,4,cashless payment,22,2024-01-21
1875,207,80,100,104,4,cashless payment,44,2024-01-11
